geo_id,geo_name,factor_1,factor_2,bfs_number,municipality_name,population,dot_size
2541,Balm bei Günsberg,0.0333557919710341,-0.7082337159490146,2541.0,Balm bei Günsberg,230.0,1.1500000000000001
2422,Balsthal,0.6262427562791771,-0.2221335401597654,2422.0,Balsthal,6560.0,32.8
6281,Baltschieder,0.4487580844052753,-0.605387553536991,6281.0,Baltschieder,1386.0,6.93
323,Bannwil,0.8028156897266915,1.0932072358812828,323.0,Bannwil,678.0,3.39
6605,Bardonnex,-1.905983517306545,-0.1183351309196181,6605.0,Bardonnex,2545.0,12.725
302,Bargen (BE),0.2541334190539276,-0.2689983679638196,302.0,Bargen (BE),1096.0,5.48
2931,Bargen (SH),1.203734988567399,1.41893344378495,2931.0,Bargen (SH),342.0,1.7100000000000002
2162,Bas-Intyamon,-0.8400271440510977,0.8338863595838379,2162.0,Bas-Intyamon,1726.0,8.629999999999999
4536,Basadingen-Schlattingen,1.0107419770709487,0.5536917017697778,4536.0,Basadingen-Schlattingen,1902.0,9.51
2701,Basel,-1.428923164159671,-0.3067450473915736,2701.0,Basel,177571.0,887.855
6807,Basse-Allaine,-0.8590682102814018,1.4073683500742318,6807.0,Basse-Allaine,1197.0,5.985
6812,Basse-Vendline,-0.671340740921161,2.460638379466765,6812.0,Basse-Vendline,736.0,3.6799999999999997
52,Bassersdorf,-0.0293995883701059,-0.91650803959835,52.0,Bassersdorf,12301.0,61.505
5703,Bassins,-1.5728235474495038,-0.2239155032797416,5703.0,Bassins,1483.0,7.415000000000001
5745,Baulmes,-1.8336213567332196,1.2008815264179935,5745.0,Baulmes,1165.0,5.825
297,Bauma,1.0240420096562648,0.5637990083300659,297.0,Bauma,5112.0,25.560000000000002
5746,Bavois,-1.4336097666045589,0.8397124209614387,5746.0,Bavois,1041.0,5.205
571,Beatenberg,0.942804827816536,0.5882520365915713,571.0,Beatenberg,1229.0,6.1450000000000005
1501,Beckenried,1.0569304549618868,-0.653102016369392,1501.0,Beckenried,3712.0,18.560000000000002
5148,Bedano,-0.2474273089951152,2.148091064351044,5148.0,Bedano,1510.0,7.55
5063,Bedretto,0.8820221016280466,1.0013267424759789,5063.0,Bedretto,108.0,0.54
2951,Beggingen,1.7708866838651212,0.7849314947934096,2951.0,Beggingen,485.0,2.425
5704,Begnins,-1.4895484102801813,-0.6262069164195302,5704.0,Begnins,2035.0,10.175
4224,Beinwil (Freiamt),1.3578467875289648,-0.1848164753499386,4224.0,Beinwil (Freiamt),1309.0,6.545
2612,Beinwil (SO),0.9302892138985646,0.4519587850292617,2612.0,Beinwil (SO),262.0,1.31
4131,Beinwil am See,0.5283984542646478,-0.2231049789833175,4131.0,Beinwil am See,3719.0,18.595
2175,Belfaux,-1.5635339898038467,0.166923555237412,2175.0,Belfaux,3452.0,17.259999999999998
2542,Bellach,0.3765198092317978,-0.3352166221286124,2542.0,Bellach,5556.0,27.78
6606,Bellevue,-1.515188960693326,-0.2010055159208244,6606.0,Bellevue,4105.0,20.525000000000002
4022,Bellikon,0.3988355157559497,-1.1491360091627103,4022.0,Bellikon,1580.0,7.9
5002,Bellinzona,-0.6155782470217964,1.6069447274883963,5002.0,Bellinzona,45305.0,226.525
732,Bellmund,-0.1356735864651285,-1.6933944437948925,732.0,Bellmund,1801.0,9.004999999999999
6052,Bellwald,0.0186608419821323,-0.4892631783150251,6052.0,Bellwald,363.0,1.815
2053,Belmont-Broye,-0.9106792177516416,1.1150455066674283,2053.0,Belmont-Broye,6148.0,30.74
5581,Belmont-sur-Lausanne,-1.9459562389704064,-0.7897315138960583,5581.0,Belmont-sur-Lausanne,3915.0,19.575
5902,Belmont-sur-Yverdon,-0.962352955533786,-0.0253035998707204,5902.0,Belmont-sur-Yverdon,445.0,2.225
861,Belp,0.0055794885577755,-0.6661180755171507,861.0,Belp,11718.0,58.59
681,Belprahon,-1.057265566805276,1.2901948749102845,681.0,Belprahon,266.0,1.33
3312,Benken (SG),1.4440452620012063,0.3258176106941232,3312.0,Benken (SG),3073.0,15.365
22,Benken (ZH),0.921906277078961,-0.0313636586388185,22.0,Benken (ZH),883.0,4.415
2882,Bennwil,0.7601932672401329,0.5072418732818119,2882.0,Bennwil,677.0,3.3850000000000002
5512,Bercher,-1.4850464534542591,-0.1936130523299466,5512.0,Bercher,1344.0,6.720000000000001
3211,Berg (SG),0.589328313700567,-0.6175615769921329,3211.0,Berg (SG),1033.0,5.164999999999999
4891,Berg (TG),1.067939842379986,-0.7268617015082587,4891.0,Berg (TG),3590.0,17.95
23,Berg am Irchel,1.0632871576499243,-0.4487729268295509,23.0,Berg am Irchel,589.0,2.945
4023,Bergdietikon,0.6831734513059203,-1.6309507654851718,4023.0,Bergdietikon,2997.0,14.985
3544,Bergün Filisur,-0.1651623099376659,-0.9146080315464308,3544.0,Bergün Filisur,898.0,4.49
4062,Berikon,0.2593623636267687,-1.0908239144218146,4062.0,Berikon,5000.0,25.0
2932,Beringen,0.560049005797463,0.1573408114217609,2932.0,Beringen,5269.0,26.345
972,Berken,2.013857004139092,-0.2759538323190513,972.0,Berken,47.0,0.235
4801,Berlingen,0.3595531162075185,-0.6006369539654848,4801.0,Berlingen,957.0,4.785
351,Bern,-2.172745620415463,-0.9750537727863752,351.0,Bern,137995.0,689.975
3233,Berneck,0.5539613368664354,-0.8758969227859559,3233.0,Berneck,4008.0,20.04
6607,Bernex,-1.953993452575968,0.1947872260965751,6607.0,Bernex,11112.0,55.56
5424,Berolle,-1.669180168605119,0.0523873094394982,5424.0,Berolle,303.0,1.515
1081,Beromünster,0.764078031910324,-1.208800396390535,1081.0,Beromünster,6830.0,34.15
4226,Besenbüren,1.0498853630000036,-0.2101148740379037,4226.0,Besenbüren,637.0,3.185
973,Bettenhausen,0.7594281758433711,0.4194567455518508,973.0,Bettenhausen,692.0,3.46
5471,Bettens,-1.357052253867358,-0.0035038333573341,5471.0,Bettens,646.0,3.23
2702,Bettingen,-0.1016913050939262,-1.991656236385944,2702.0,Bettingen,1279.0,6.395
2543,Bettlach,0.5539226221145741,-0.3697329635106278,2543.0,Bettlach,4987.0,24.935000000000002
6205,Bettmeralp,0.268211255287928,-0.550715472909576,6205.0,Bettmeralp,483.0,2.415
4716,Bettwiesen,1.2774349790640307,-0.1606043155974242,4716.0,Bettwiesen,1342.0,6.710000000000001
4227,Bettwil,1.2335484305237707,-0.1943740565026431,4227.0,Bettwil,716.0,3.58
3781,Bever,-0.5563891717115617,-0.817998613462323,3781.0,Bever,618.0,3.09
5402,Bex,-1.505752179828942,0.9632323023839288,5402.0,Bex,8841.0,44.205
5281,Biasca,-0.1002642391844739,2.591519516695985,5281.0,Biasca,6201.0,31.005
2513,Biberist,-0.2150745786272827,-0.3242623396740828,2513.0,Biberist,9545.0,47.725
4002,Biberstein,-0.208241679228442,-1.03383061779331,4002.0,Biberstein,1657.0,8.285
4721,Bichelsee-Balterswil,0.8078445106828918,-0.1387483311172315,4721.0,Bichelsee-Balterswil,3030.0,15.149999999999999
2764,Biel-Benken,-0.3068788208428137,-1.8309713416818023,2764.0,Biel-Benken,3485.0,17.425
371,Biel/Bienne,-1.5801051094276772,0.3834373906369646,371.0,Biel/Bienne,56896.0,284.48
2445,Biezwil,0.9798479468139596,-0.022847412589697,2445.0,Biezwil,345.0,1.7249999999999999
603,Biglen,0.0952317126754535,-0.770608111336804,603.0,Biglen,1856.0,9.280000000000001
2063,Billens-Hennens,-0.7538679696952799,1.2283940165655436,2063.0,Billens-Hennens,903.0,4.515000000000001
6054,Binn,0.3043302091309968,-0.6112745067108741,6054.0,Binn,129.0,0.645
2765,Binningen,-0.6624769180158913,-1.4970944976992049,2765.0,Binningen,16053.0,80.265
5151,Bioggio,-0.0937134694074552,1.1743514747145256,5151.0,Bioggio,2801.0,14.005
5903,Bioley-Magnoux,-0.0505920704157458,0.5280690904803375,5903.0,Bioley-Magnoux,257.0,1.2850000000000001
242,Birmensdorf (ZH),0.0349466056154843,-1.4621217294389772,242.0,Birmensdorf (ZH),7380.0,36.9
4024,Birmenstorf (AG),0.5057177829705072,-1.2344585473186094,4024.0,Birmenstorf (AG),3066.0,15.329999999999998
4092,Birr,0.7406134842023793,-0.2021535231899741,4092.0,Birr,4847.0,24.235000000000003
4093,Birrhard,1.0142470304035636,-0.1361772165187516,4093.0,Birrhard,969.0,4.845
4132,Birrwil,0.7026183213466518,-0.3235094587734581,4132.0,Birrwil,1414.0,7.069999999999999
2766,Birsfelden,-0.7571423630412127,0.414265782992081,2766.0,Birsfelden,10445.0,52.225
4901,Birwinken,1.2122369907154604,0.5513214632662453,4901.0,Birwinken,1428.0,7.14
4471,Bischofszell,0.6782767631406592,-0.4864739167846242,4471.0,Bischofszell,6417.0,32.085
5154,Bissone,-0.1414516594530318,1.1969897215513194,5154.0,Bissone,930.0,4.65
6172,Bister,0.378677706243898,1.0834542778810534,6172.0,Bister,37.0,0.185
6173,Bitsch,0.3735529072144393,0.4345556040490071,6173.0,Bitsch,1142.0,5.709999999999999
5425,Bière,-0.7865314692733075,0.7269453030239486,5425.0,Bière,1669.0,8.345
6192,Blatten,0.5029075808783189,-0.0445062675215499,6192.0,Blatten,300.0,1.5
2781,Blauen,0.2557809655349475,-0.0308657929222206,2781.0,Blauen,707.0,3.5349999999999997
324,Bleienbach,0.9680962843229975,0.1885229834491505,324.0,Bleienbach,779.0,3.895
5049,Blenio,0.4112207513398271,1.7660259370798754,5049.0,Blenio,1747.0,8.735000000000001
5892,Blonay - Saint-Légier,-1.659144298194955,-1.084423281579259,5892.0,Blonay - Saint-Légier,12464.0,62.32
922,Blumenstein,1.07565232927888,0.8227631394766326,922.0,Blumenstein,1308.0,6.54
5747,Bofflens,-1.215192550926628,0.7797330797605665,5747.0,Bofflens,200.0,1.0
5705,Bogis-Bossey,-1.5485802318574082,-1.7953382394509003,5705.0,Bogis-Bossey,991.0,4.955
2238,Bois-d'Amont,-1.4107792952688227,0.4108245182592143,2238.0,Bois-d'Amont,2422.0,12.110000000000001
2514,Bolken,0.0836964255666496,0.0891378642111473,2514.0,Bolken,577.0,2.885
352,Bolligen,-0.7927066475920769,-2.0424287308131097,352.0,Bolligen,6374.0,31.869999999999997
791,Boltigen,1.5966813014900028,0.8836946290194588,791.0,Boltigen,1272.0,6.36
3721,Bonaduz,-0.0297380569089111,-0.9276302644253308,3721.0,Bonaduz,3565.0,17.825
6774,Boncourt,-1.1847888778533036,1.0585891513331545,6774.0,Boncourt,1170.0,5.85
2571,Boningen,0.7322699442161078,0.6290257471362448,2571.0,Boningen,813.0,4.0649999999999995
4192,Boniswil,0.8189714150972376,-0.1633837157622515,4192.0,Boniswil,1770.0,8.85
3,Bonstetten,-0.4609552285636898,-1.3846534214484931,3.0,Bonstetten,5712.0,28.56
5551,Bonvillars,-1.1304343795074985,0.2735804052875518,5551.0,Bonvillars,517.0,2.585
82,Boppelsen,0.5022925424340313,-1.3365644408827906,82.0,Boppelsen,1425.0,7.125
5706,Borex,-1.480795498456717,-1.645398266166075,5706.0,Borex,1146.0,5.7299999999999995
5304,Bosco/Gurin,-0.1118509963547649,0.8122617380381506,5304.0,Bosco/Gurin,47.0,0.235
2323,Bossonnens,-1.464981048379338,0.9826125033739282,2323.0,Bossonnens,1593.0,7.965
4228,Boswil,1.0820523579434196,-0.2676714015563774,4228.0,Boswil,3114.0,15.57
5514,Bottens,-1.0811659605858457,-0.2349023921038778,5514.0,Bottens,1354.0,6.7700000000000005
4273,Bottenwil,0.9676983069752207,0.3611997378968064,4273.0,Bottenwil,863.0,4.3149999999999995
2123,Botterens,-0.3768939188783193,1.8365147588518709,2123.0,Botterens,759.0,3.795
4643,Bottighofen,0.0781664084607277,-1.5476645223829877,4643.0,Bottighofen,2696.0,13.48
2767,Bottmingen,-0.4515732825332695,-2.0815192749504234,2767.0,Bottmingen,7014.0,35.07
6404,Boudry,-1.7387582191898097,0.4002727708736022,6404.0,Boudry,6317.0,31.585
5426,Bougy-Villars,-1.045767012401919,-1.1377069637880102,5426.0,Bougy-Villars,514.0,2.5700000000000003
5661,Boulens,-1.2161503022140328,0.6437600470879267,5661.0,Boulens,368.0,1.8399999999999999
6032,Bourg-Saint-Pierre,0.1899940186222075,0.3707820090974654,6032.0,Bourg-Saint-Pierre,222.0,1.11
5613,Bourg-en-Lavaux,-1.864089480375159,-1.041693028060491,5613.0,Bourg-en-Lavaux,5464.0,27.32
5472,Bournens,-0.9059741148569624,0.2146295898876093,5472.0,Bournens,531.0,2.6550000000000002
6703,Bourrignon,-1.254074151108825,1.073074686185416,6703.0,Bourrignon,263.0,1.315
5473,Boussens,-1.4777763008958775,0.5383034520787914,5473.0,Boussens,1006.0,5.03
6131,Bovernier,-0.2100274825353132,0.9502190016122892,6131.0,Bovernier,952.0,4.76
605,Bowil,0.938261745518394,0.4636002687945302,605.0,Bowil,1293.0,6.465
6702,Boécourt,-1.4037904881704522,1.408637601207062,6702.0,Boécourt,961.0,4.805
4723,Braunau,1.4274471032862803,0.3554513382896081,4723.0,Braunau,904.0,4.5200000000000005
3792,Bregaglia,0.0321515037476487,-0.9671203893333592,3792.0,Bregaglia,1591.0,7.955
5269,Breggia,-0.5604666731484093,1.6912339565381458,5269.0,Breggia,1889.0,9.445
3981,Breil/Brigels,0.3135430038846409,-0.7904194348392584,3981.0,Breil/Brigels,1706.0,8.53
2613,Breitenbach,0.3147600972587543,0.1816516115680884,2613.0,Breitenbach,4366.0,21.83
5622,Bremblens,-1.3670190580150654,-0.9446238756448778,5622.0,Bremblens,614.0,3.07
4063,Bremgarten (AG),-0.0356238637250781,-0.6161847083831047,4063.0,Bremgarten (AG),8871.0,44.355000000000004
353,Bremgarten bei Bern,-1.2501120942135604,-1.964839244642308,353.0,Bremgarten bei Bern,4424.0,22.12
606,Brenzikofen,0.8590805265216146,0.5914707480728784,606.0,Brenzikofen,534.0,2.67
5515,Bretigny-sur-Morrens,-1.62245702967969,0.395886036565389,5515.0,Bretigny-sur-Morrens,899.0,4.495
5748,Bretonnières,-1.3642424393773838,1.0885094893443334,5748.0,Bretonnières,261.0,1.3050000000000002
2883,Bretzwil,1.1405900208301134,1.310135437256278,2883.0,Bretzwil,736.0,3.6799999999999997
573,Brienz (BE),0.5530576595520503,-0.0871460791137135,573.0,Brienz (BE),3256.0,16.279999999999998
574,Brienzwiler,1.008526866147632,0.8360321729528086,574.0,Brienzwiler,514.0,2.5700000000000003
6002,Brig-Glis,0.1965400770284695,-0.7079207367027313,6002.0,Brig-Glis,14085.0,70.42500000000001
5096,Brione sopra Minusio,0.0269489338869123,0.3392853541887522,5096.0,Brione sopra Minusio,436.0,2.18
2782,Brislach,0.740922505084439,1.3595691466310615,2782.0,Brislach,1772.0,8.86
5097,Brissago,-0.0554844511970075,1.3478181611138855,5097.0,Brissago,1619.0,8.095
4274,Brittnau,0.7543130361924938,0.2371518498304814,4274.0,Brittnau,4339.0,21.695
2124,Broc,-0.904361245799072,0.728129178973661,2124.0,Broc,2848.0,14.239999999999998
6433,Brot-Plamboz,0.0245393640181671,0.5842234557250995,6433.0,Brot-Plamboz,297.0,1.4849999999999999
4095,Brugg,-0.291442217017659,-1.1080513652641697,4095.0,Brugg,13529.0,67.645
4193,Brunegg,0.8363439818638878,-0.2579073204246265,4193.0,Brunegg,920.0,4.6000000000000005
5160,Brusino Arsizio,-0.4602156854534578,1.3738116070333863,5160.0,Brusino Arsizio,474.0,2.37
3551,Brusio,0.5864306787403706,1.1619963818302426,3551.0,Brusio,1099.0,5.495
733,Brügg,-0.3331469064397159,0.1244233269039543,733.0,Brügg,4650.0,23.25
2292,Brünisried,0.6698702801654662,0.4584895320793519,2292.0,Brünisried,724.0,3.62
491,Brüttelen,0.6052595777127983,0.2128029879692266,491.0,Brüttelen,641.0,3.205
213,Brütten,0.329056618325968,-2.014285881735247,213.0,Brütten,2247.0,11.235
2823,Bubendorf,-0.2737752759586174,-0.6104214677514035,2823.0,Bubendorf,4534.0,22.669999999999998
112,Bubikon,0.2875398986205904,-0.4242755867599415,112.0,Bubikon,7661.0,38.305
2961,Buch (SH),0.944985492956825,1.2910288296732717,2961.0,Buch (SH),336.0,1.6800000000000002
24,Buch am Irchel,0.983491807817984,-0.909671799398999,24.0,Buch am Irchel,1066.0,5.33
2933,Buchberg,0.6959667151643739,-0.5210383585840204,2933.0,Buchberg,885.0,4.425
2465,Buchegg,0.1997863316149325,-0.6834488420400061,2465.0,Buchegg,2964.0,14.82
923,Buchholterberg,1.822007996464945,0.5670764988981867,923.0,Buchholterberg,1552.0,7.76
5623,Buchillon,-1.1263183242389154,-1.4377013435949468,5623.0,Buchillon,686.0,3.43
1052,Buchrain,0.0911689382070726,-1.3479481041685344,1052.0,Buchrain,6807.0,34.035000000000004
4003,Buchs (AG),0.1079795762237897,-0.7412620052664859,4003.0,Buchs (AG),8491.0,42.455
3271,Buchs (SG),0.2461789656499017,-0.1700639150509778,3271.0,Buchs (SG),14038.0,70.19
83,Buchs (ZH),0.5467119793686668,-0.5197623472858378,83.0,Buchs (ZH),6808.0,34.04
2843,Buckten,-0.1068147592887875,0.9299789017906058,2843.0,Buckten,715.0,3.5749999999999997
2125,Bulle,-1.248172172101462,0.4591174418550433,2125.0,Bulle,27101.0,135.505
